word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,74933,0,0
AGAIN,75144,1,0
ALL,75142,0,0
ALL GONE,74992,1,1
ANIMAL,74863,0,0
ANOTHER,75146,0,0
APPLE,74971,1,1
ARM,75029,1,1
ASLEEP,74994,0,0
AUNT,75224,0,0
AWAY,75120,0,0
BAA BAA,74839,1,1
BABY,75225,1,1
BABYSITTER,74823,1,1
BACK (PLACE),75122,1,0
BAD,74996,0,0
BALL,74953,1,1
BALLOON,74955,1,1
BANANA,74973,1,1
BASKET,75185,1,1
BATH,74827,1,1
BATH (FURNITURE),75107,1,1
BATHROOM,75109,0,0
BEACH,75153,0,0
BEAR,74865,0,0
BED,75111,1,1
BEDROOM,75113,1,0
BEE,74867,0,0
BELLY BUTTON,75031,1,1
BIB,75069,0,0
BICYCLE,74935,0,0
BIG,74998,0,0
BIRD,74869,1,1
BISCUIT,74975,1,1
BITE,74856,1,1
BLANKET,75186,0,0
BLOCK,74957,1,0
BLOW,74858,1,1
BLUE,75000,0,0
BOAT,74937,0,0
BOOK,74959,1,1
BOOTS,75071,1,0
BOTTLE,75187,1,1
BOWL,75188,1,1
BOX,75189,0,0
BOY,75226,0,0
BREAD,74977,0,0
BREAK,74860,0,0
BREAKFAST,74828,1,1
BRING,74862,1,0
BROKEN,75002,0,0
BROOM,75190,0,0
BROTHER,75227,1,1
BRUSH (OBJECT),75191,1,0
BUBBLES,74961,1,1
BUCKET,75155,1,0
BUMP,74864,0,0
BUS,74943,1,1
BUTTER,74979,0,0
BUTTERFLY,74873,0,0
BUTTON,75073,1,0
BYE BYE,74829,1,1
CAKE,74981,0,0
CALL,74866,1,0
CAR,74945,1,1
CAREFUL,75004,1,0
CARROTS,74983,0,0
CARRY,74868,1,0
CAT,74875,1,1
CATCH,74870,1,0
CEREAL,74985,1,1
CHAIR,75115,1,1
CHASE,75160,0,0
CHEEK,75033,1,1
CHEESE,74987,1,1
CHICKEN,74989,0,0
CHICKEN (ANIMAL),74877,0,0
CHILD,75228,0,0
CHIPS,74991,1,0
CHOO CHOO,74841,1,1
CHURCH,75157,0,0
CLEAN,75006,1,0
CLEAN (ACTION),74872,0,0
CLOCK,75192,1,0
CLOSE,74958,1,1
COAT,75075,1,1
COCKADOODLEDOO,74843,0,0
COFFEE,74993,0,0
COLD,75008,0,0
COMB (OBJECT),75193,0,0
COOKER,75117,1,0
COT,75119,1,1
COW,74879,1,1
CRY,74874,1,0
CUDDLE,74876,1,1
CUP,75194,1,1
CUT,74878,1,0
DADDY,75229,1,1
DANCE,74880,1,0
DARK,75010,0,0
DAY,75082,0,0
DEER,74881,0,0
DINNER,74830,1,1
DIRTY,75012,1,0
DISH,75195,0,0
DOCTOR,75230,0,0
DOG,74883,1,1
DOLL,74963,0,0
DON'T,74831,1,1
DONKEY,74885,0,0
DOOR,75121,1,1
DOWN,75124,1,1
DRAW,74882,1,0
DRAWER,75123,1,0
DRESS (OBJECT),75077,0,0
DRINK,74995,1,1
DRINK (ACTION),74884,1,1
DRIVE,74886,1,0
DROP,74888,1,0
DRY (DESCRIPTION),75014,0,0
DUCK,74887,1,1
DUMMY,75196,0,0
EAR,75035,1,1
EAT,74890,1,0
EGG,74997,1,1
ELEPHANT,74889,0,0
EMPTY,75016,1,1
EYE,75037,1,1
FACE,75039,1,1
FALL,74892,0,0
FAST,75018,0,0
FEED,74894,1,0
FIND,74896,1,0
FINE,75020,0,0
FINGER,75041,1,0
FINISH,74898,1,1
FIRE ENGINE,74947,1,0
FISH,74891,1,1
FISH (FOOD),74999,1,1
FLOWER,75159,1,0
FOOD,75001,1,1
FOOT,75043,1,1
FORK,75197,1,1
FRIDGE,75137,1,0
FRIEND,75231,0,0
FROG,74893,0,0
GARAGE,75125,0,0
GARDEN,75161,1,0
GENTLE,75022,0,0
GET,74900,1,0
GIRAFFE,74895,0,0
GIRL,75235,0,0
GIVE,74902,1,0
GLASS,75198,0,0
GLASSES,75079,1,0
GO,74904,1,1
GOOD,75024,1,0
GOODNIGHT,74836,1,1
GOOSE,74897,0,0
GRANDMA,75236,1,0
GRANDPA,75237,1,0
GREEN,75026,0,0
GRR,74845,1,1
HAIR,75049,1,1
