word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,17129,1,0
AGAIN,16922,1,1
ALL,16920,0,0
ALL GONE,16770,1,1
ANIMAL,17059,0,0
ANOTHER,16924,0,0
APPLE,16749,1,1
ARM,16807,0,0
ASLEEP,16772,1,0
AUNT,17002,0,0
AWAY,16898,0,0
BAA BAA,17035,1,0
BABY,17003,1,0
BABYSITTER,17019,0,0
BACK (PLACE),16900,0,0
BAD,16774,0,0
BALL,16731,1,1
BALLOON,16733,1,0
BANANA,16751,1,0
BASKET,16963,1,0
BATH,17023,1,0
BATH (FURNITURE),16885,1,0
BATHROOM,16887,1,0
BEACH,16931,1,0
BEAR,17061,0,0
BED,16889,1,0
BEDROOM,16891,1,0
BEE,17063,1,0
BELLY BUTTON,16809,1,0
BIB,16847,1,0
BICYCLE,17131,1,1
BIG,16776,0,0
BIRD,17065,1,1
BISCUIT,16753,1,0
BITE,17052,0,0
BLANKET,16964,0,0
BLOCK,16735,1,0
BLOW,17054,1,0
BLUE,16778,0,0
BOAT,17133,1,1
BOOK,16737,1,1
BOOTS,16849,0,0
BOTTLE,16965,0,0
BOWL,16966,1,0
BOX,16967,1,0
BOY,17004,1,0
BREAD,16755,0,0
BREAK,17056,1,0
BREAKFAST,17024,0,0
BRING,17058,1,0
BROKEN,16780,1,0
BROOM,16968,0,0
BROTHER,17005,1,0
BRUSH (OBJECT),16969,0,0
BUBBLES,16739,1,1
BUCKET,16933,0,0
BUMP,17060,1,0
BUS,16721,1,1
BUTTER,16757,0,0
BUTTERFLY,17069,1,0
BUTTON,16851,0,0
BYE BYE,17025,1,1
CAKE,16759,1,0
CALL,17062,0,0
CAR,16723,1,1
CAREFUL,16782,1,0
CARROTS,16761,0,0
CARRY,17064,0,0
CAT,17071,1,0
CATCH,17066,0,0
CEREAL,16763,0,0
CHAIR,16893,1,0
CHASE,16938,0,0
CHEEK,16811,0,0
CHEESE,16765,1,0
CHICKEN,16767,0,0
CHICKEN (ANIMAL),17073,0,0
CHILD,17006,0,0
CHIPS,16769,0,0
CHOO CHOO,17037,1,0
CHURCH,16935,0,0
CLEAN,16784,0,0
