word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,87129,1,0
AGAIN,87340,0,0
ALL,87338,0,0
ALL GONE,87188,1,0
ANIMAL,87059,0,0
ANOTHER,87342,0,0
APPLE,87167,1,0
ARM,87225,1,0
ASLEEP,87190,0,0
AUNT,87002,1,0
AWAY,87316,1,0
BAA BAA,87035,1,0
BABY,87003,1,0
BABYSITTER,87019,0,0
BACK (PLACE),87318,1,0
BAD,87192,0,0
BALL,87149,1,0
BALLOON,87151,1,0
BANANA,87169,1,0
BASKET,86963,1,0
BATH,87023,1,0
BATH (FURNITURE),87303,1,0
BATHROOM,87305,1,0
BEACH,87349,1,0
BEAR,87061,0,0
BED,87307,1,0
BEDROOM,87309,1,0
BEE,87063,1,0
BELLY BUTTON,87227,1,0
BIB,87265,1,0
BICYCLE,87131,1,0
BIG,87194,0,0
BIRD,87065,1,0
BISCUIT,87171,1,0
BITE,87052,1,0
BLANKET,86964,1,0
BLOCK,87153,1,0
BLOW,87054,1,0
BLUE,87196,0,0
BOAT,87133,1,0
BOOK,87155,1,0
BOOTS,87267,1,0
BOTTLE,86965,1,0
BOWL,86966,1,0
BOX,86967,1,0
BOY,87004,1,0
BREAD,87173,1,0
BREAK,87056,0,0
BREAKFAST,87024,1,0
BRING,87058,1,0
BROKEN,87198,0,0
BROOM,86968,0,0
BROTHER,87005,0,0
BRUSH (OBJECT),86969,1,0
BUBBLES,87157,1,0
BUCKET,87351,1,0
BUMP,87060,0,0
BUS,87139,1,0
BUTTER,87175,1,0
BUTTERFLY,87069,1,0
BUTTON,87269,1,0
BYE BYE,87025,1,1
CAKE,87177,1,0
CALL,87062,0,0
CAR,87141,1,0
CAREFUL,87200,0,0
CARROTS,87179,1,0
CARRY,87064,1,0
CAT,87071,1,0
CATCH,87066,0,0
CEREAL,87181,0,0
CHAIR,87311,1,0
CHASE,87356,0,0
CHEEK,87229,0,0
CHEESE,87183,1,0
CHICKEN,87185,1,0
CHICKEN (ANIMAL),87073,1,0
CHILD,87006,0,0
CHIPS,87187,1,0
CHOO CHOO,87037,0,0
CHURCH,87353,0,0
CLEAN,87202,1,0
CLEAN (ACTION),87068,1,0
CLOCK,86970,1,0
CLOSE,87154,1,0
COAT,87271,1,0
COCKADOODLEDOO,87039,0,0
COFFEE,87189,1,0
COLD,87204,0,0
COMB (OBJECT),86971,0,0
COOKER,87313,1,0
COT,87315,1,0
COW,87075,1,0
CRY,87070,1,0
CUDDLE,87072,1,0
CUP,86972,1,0
CUT,87074,0,0
DADDY,87007,1,0
DANCE,87076,1,0
DARK,87206,0,0
DAY,87278,0,0
DEER,87077,0,0
DINNER,87026,1,0
DIRTY,87208,1,0
DISH,86973,1,0
DOCTOR,87008,0,0
DOG,87079,1,0
DOLL,87159,1,0
DON'T,87027,0,0
DONKEY,87081,0,0
DOOR,87317,1,0
DOWN,87320,1,0
DRAW,87078,1,0
DRAWER,87319,1,0
DRESS (OBJECT),87273,1,0
DRINK,87191,1,0
DRINK (ACTION),87080,1,0
DRIVE,87082,1,0
DROP,87084,1,0
DRY (DESCRIPTION),87210,1,0
DUCK,87083,1,0
DUMMY,86974,0,0
EAR,87231,1,1
EAT,87086,1,0
EGG,87193,1,0
ELEPHANT,87085,1,0
EMPTY,87212,1,0
EYE,87233,1,1
FACE,87235,1,0
FALL,87088,1,0
FAST,87214,0,0
FEED,87090,0,0
FIND,87092,1,0
FINE,87216,0,0
FINGER,87237,1,0
FINISH,87094,1,0
FIRE ENGINE,87143,1,0
FISH,87087,0,0
FISH (FOOD),87195,1,0
FLOWER,87355,1,0
FOOD,87197,1,0
FOOT,87239,1,0
FORK,86975,1,0
FRIDGE,87333,1,0
FRIEND,87009,0,0
FROG,87089,0,0
GARAGE,87321,1,0
GARDEN,87357,1,0
GENTLE,87218,1,0
GET,87096,1,0
GIRAFFE,87091,1,0
GIRL,87013,1,0
GIVE,87098,1,0
GLASS,86976,1,0
GLASSES,87275,1,0
GO,87100,1,0
GOOD,87220,1,0
GOODNIGHT,87032,1,0
GOOSE,87093,0,0
GRANDMA,87014,1,0
GRANDPA,87015,1,0
GREEN,87222,1,0
GRR,87041,0,0
HAIR,87245,1,1
HAMMER,86977,1,0
HAND,87247,1,1
HAPPY,87224,0,0
HARD,87226,0,0
HAT,87277,1,0
HAVE,87102,0,0
HEAD,87249,1,0
HEAR,87104,1,0
HELLO,87028,1,0
HELP,87106,0,0
HER,87294,0,0
HI,87029,0,0
HIGH CHAIR,87323,1,0
HIS,87296,0,0
HIT,87108,1,0
HOOVER,86978,1,0
HORSE,87095,0,0
HOT,87228,1,0
HOUSE,87359,1,0
HOW,87266,0,0
HUG,87110,1,0
HUNGRY,87230,0,0
HURRY,87112,0,0
HURT,87232,1,0
I,87298,1,0
ICE CREAM,87199,0,0
IN,87322,1,0
INSIDE,87324,0,0
IT,87300,1,0
