word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,124689,0,0
AGAIN,124900,1,0
ALL,124898,0,0
ALL GONE,124748,1,0
ANIMAL,124619,0,0
ANOTHER,124902,0,0
APPLE,124727,0,0
ARM,124785,0,0
ASLEEP,124750,0,0
AUNT,124980,0,0
AWAY,124876,0,0
BAA BAA,124595,0,0
BABY,124981,1,1
BABYSITTER,124579,0,0
BACK (PLACE),124878,0,0
BAD,124752,1,0
BALL,124709,1,0
BALLOON,124711,1,0
BANANA,124729,1,0
BASKET,124941,0,0
BATH,124583,1,0
BATH (FURNITURE),124863,1,0
BATHROOM,124865,0,0
BEACH,124909,0,0
BEAR,124621,0,0
BED,124867,1,0
BEDROOM,124869,0,0
BEE,124623,0,0
BELLY BUTTON,124787,0,0
BIB,124825,0,0
BICYCLE,124691,0,0
BIG,124754,0,0
BIRD,124625,1,1
BISCUIT,124731,1,0
BITE,124612,1,0
BLANKET,124942,1,0
BLOCK,124713,1,0
BLOW,124614,1,0
BLUE,124756,0,0
BOAT,124693,0,0
BOOK,124715,1,0
BOOTS,124827,1,0
BOTTLE,124943,1,0
BOWL,124944,1,0
BOX,124945,0,0
BOY,124982,0,0
BREAD,124733,0,0
BREAK,124616,0,0
BREAKFAST,124584,0,0
BRING,124618,0,0
BROKEN,124758,0,0
BROOM,124946,0,0
BROTHER,124565,0,0
BRUSH (OBJECT),124947,0,0
BUBBLES,124717,1,0
BUCKET,124911,0,0
BUMP,124620,1,0
BUS,124699,1,0
BUTTER,124735,0,0
BUTTERFLY,124629,0,0
BUTTON,124829,0,0
BYE BYE,124585,1,1
CAKE,124737,0,0
CALL,124622,0,0
CAR,124701,1,0
CAREFUL,124760,1,0
CARROTS,124739,0,0
CARRY,124624,0,0
CAT,124631,1,0
CATCH,124626,1,0
CEREAL,124741,0,0
CHAIR,124871,0,0
CHASE,124916,0,0
CHEEK,124789,0,0
CHEESE,124743,0,0
CHICKEN,124745,0,0
CHICKEN (ANIMAL),124633,0,0
CHILD,124566,0,0
CHIPS,124747,0,0
CHOO CHOO,124597,1,0
CHURCH,124913,0,0
CLEAN,124762,0,0
CLEAN (ACTION),124628,0,0
CLOCK,124948,1,0
CLOSE,124714,1,0
COAT,124831,1,0
COCKADOODLEDOO,124599,0,0
COFFEE,124749,0,0
COLD,124764,0,0
COMB (OBJECT),124949,0,0
COOKER,124873,0,0
COT,124875,1,0
COW,124635,0,0
CRY,124630,0,0
CUDDLE,124632,1,0
CUP,124950,1,0
CUT,124634,0,0
DADDY,124567,1,1
DANCE,124636,1,0
DARK,124766,0,0
DAY,124838,0,0
DEER,124637,0,0
DINNER,124586,0,0
DIRTY,124768,1,0
DISH,124951,0,0
DOCTOR,124568,0,0
DOG,124639,1,0
DOLL,124719,0,0
DON'T,124587,1,0
DONKEY,124641,0,0
DOOR,124877,1,0
DOWN,124880,1,0
DRAW,124638,0,0
DRAWER,124879,0,0
DRESS (OBJECT),124833,0,0
DRINK,124751,1,0
DRINK (ACTION),124640,1,0
DRIVE,124642,0,0
DROP,124644,0,0
DRY (DESCRIPTION),124770,0,0
DUCK,124643,0,0
DUMMY,124952,1,0
EAR,124791,0,0
EAT,124646,1,0
EGG,124753,0,0
ELEPHANT,124645,0,0
EMPTY,124772,0,0
EYE,124793,1,0
FACE,124795,1,0
FALL,124648,0,0
FAST,124774,0,0
FEED,124650,0,0
FIND,124652,0,0
FINE,124776,0,0
FINGER,124797,1,0
FINISH,124654,0,0
