word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,63061,0,0
AGAIN,62854,0,0
ALL,62852,0,0
ALL GONE,62702,1,0
ANIMAL,62991,1,0
ANOTHER,62856,0,0
APPLE,63099,1,0
ARM,62739,1,0
ASLEEP,62704,1,0
AUNT,62934,0,0
AWAY,62830,0,0
BAA BAA,62967,1,1
BABY,62935,1,0
BABYSITTER,62951,1,0
BACK (PLACE),62832,0,0
BAD,62706,0,0
BALL,63081,1,0
BALLOON,63083,1,0
BANANA,63101,1,0
BASKET,62895,1,0
BATH,62955,1,0
BATH (FURNITURE),62817,1,0
BATHROOM,62819,1,0
BEACH,62863,0,0
BEAR,62993,1,0
BED,62821,1,0
BEDROOM,62823,1,0
BEE,62995,0,0
BELLY BUTTON,62741,0,0
BIB,62779,0,0
BICYCLE,63063,0,0
BIG,62708,0,0
BIRD,62997,0,0
BISCUIT,63103,1,1
BITE,62984,0,0
BLANKET,62896,1,0
BLOCK,63085,0,0
BLOW,62986,0,0
BLUE,62710,0,0
BOAT,63065,0,0
BOOK,63087,1,0
BOOTS,62781,0,0
BOTTLE,62897,1,0
BOWL,62898,1,0
BOX,62899,0,0
BOY,62936,1,0
BREAD,63105,1,0
BREAK,62988,0,0
BREAKFAST,62956,1,0
BRING,62990,1,0
BROKEN,62712,0,0
BROOM,62900,0,0
BROTHER,62937,1,0
BRUSH (OBJECT),62901,1,0
BUBBLES,63089,0,0
BUCKET,62865,0,0
BUMP,62992,0,0
BUS,63071,1,0
BUTTER,63107,0,0
BUTTERFLY,63001,0,0
BUTTON,62783,0,0
BYE BYE,62957,1,0
CAKE,63109,0,0
CALL,62994,0,0
CAR,63073,1,0
CAREFUL,62714,0,0
CARROTS,63111,1,0
CARRY,62996,0,0
CAT,63003,1,0
CATCH,62998,0,0
CEREAL,63113,1,0
CHAIR,62825,0,0
CHASE,62870,0,0
CHEEK,62743,0,0
CHEESE,63115,0,0
CHICKEN,63117,1,0
CHICKEN (ANIMAL),63005,1,0
CHILD,62938,0,0
CHIPS,62701,1,0
CHOO CHOO,62969,1,0
CHURCH,62867,0,0
CLEAN,62716,0,0
CLEAN (ACTION),63000,0,0
CLOCK,62902,0,0
CLOSE,63086,0,0
COAT,62785,1,0
COCKADOODLEDOO,62971,0,0
COFFEE,62703,0,0
COLD,62718,0,0
COMB (OBJECT),62903,0,0
COOKER,62827,0,0
COT,62829,1,0
COW,63007,1,0
CRY,63002,0,0
CUDDLE,63004,1,0
CUP,62904,0,0
CUT,63006,0,0
DADDY,62939,1,0
DANCE,63008,1,0
DARK,62720,0,0
DAY,62792,0,0
DEER,63009,0,0
DINNER,62958,0,0
DIRTY,62722,1,0
DISH,62905,0,0
DOCTOR,62940,0,0
DOG,63011,1,1
DOLL,63091,1,0
DON'T,62959,1,0
DONKEY,63013,0,0
DOOR,62831,1,0
DOWN,62834,0,0
DRAW,63010,0,0
DRAWER,62833,0,0
DRESS (OBJECT),62787,0,0
DRINK,62705,1,0
DRINK (ACTION),63012,1,0
DRIVE,63014,0,0
DROP,63016,0,0
DRY (DESCRIPTION),62724,0,0
DUCK,63015,1,0
DUMMY,62906,1,0
EAR,62745,1,0
EAT,63018,1,0
EGG,62707,0,0
ELEPHANT,63017,1,0
EMPTY,62726,0,0
EYE,62747,1,0
FACE,62749,1,0
FALL,63020,0,0
FAST,62728,0,0
FEED,63022,1,0
FIND,63024,0,0
FINE,62730,0,0
FINGER,62751,0,0
FINISH,63026,1,0
FIRE ENGINE,63075,0,0
FISH,63019,1,0
FISH (FOOD),62709,0,0
FLOWER,62869,0,0
FOOD,62711,1,0
FOOT,62753,1,0
FORK,62907,0,0
FRIDGE,62847,0,0
FRIEND,62941,0,0
FROG,63021,1,0
GARAGE,62835,0,0
GARDEN,62871,0,0
GENTLE,62732,1,0
GET,63028,0,0
GIRAFFE,63023,1,0
GIRL,62945,0,0
GIVE,63030,0,0
GLASS,62908,0,0
GLASSES,62789,0,0
GO,63032,0,0
GOOD,62734,1,0
GOODNIGHT,62964,1,1
GOOSE,63025,0,0
GRANDMA,62946,1,0
GRANDPA,62947,1,0
GREEN,62736,0,0
GRR,62973,0,0
HAIR,62759,1,0
HAMMER,62909,0,0
HAND,62761,1,0
HAPPY,62738,0,0
HARD,62740,0,0
HAT,62791,0,0
HAVE,63034,0,0
HEAD,62763,1,0
HEAR,63036,0,0
HELLO,62960,1,0
HELP,63038,0,0
HER,62808,0,0
HI,62961,1,1
HIGH CHAIR,62837,1,0
HIS,62810,0,0
HIT,63040,0,0
HOOVER,62910,1,0
HORSE,63027,0,0
HOT,62742,0,0
HOUSE,62873,1,0
HOW,62780,0,0
HUG,63042,0,0
HUNGRY,62744,0,0
HURRY,63044,0,0
HURT,62746,0,0
I,62812,0,0
ICE CREAM,62713,0,0
IN,62836,0,0
INSIDE,62838,0,0
IT,62814,0,0
JACKET,62793,1,0
JAM,62715,0,0
JEANS,62795,0,0
JUG,62911,0,0
JUICE,62717,1,1
JUMP,63046,0,0
JUMPER,62797,1,0
KEY,62912,1,0
KICK,63048,0,0
KISS,63050,1,0
KITCHEN,62839,1,0
KITTEN,63029,1,0
KNEE,62765,0,0
KNOW,63052,0,0
LADY,62948,0,0
LAMB,63031,1,0
LAMP,62913,0,0
LATER,62794,0,0
LEG,62767,0,0
LIGHT (OBJECT),62914,0,0
LIKE,63054,0,0
LION,63033,1,0
LITTLE (DESCRIPTION),62748,0,0
LIVING ROOM,62841,0,0
LOOK,63056,0,0
LORRY,63067,0,0
LOVE,63058,1,0
LUNCH,62962,1,0
MAKE,63060,0,0
MAN,62949,0,0
ME,62816,0,0
MEAT,62719,0,0
MEDICINE,62915,0,0
MEOW,62975,1,0
MILK,62721,1,0
MINE,62818,0,0
MONEY,62916,0,0
MONKEY,63035,1,0
MOO,62977,1,0
MOON,62874,0,0
MORE,62858,0,0
MORNING,62796,0,0
MOTORCYCLE,63069,1,0
MOUSE,63037,0,0
MOUTH,62777,0,0
MUG,62917,0,0
MUMMY,62950,1,0
MY,62820,0,0
NAIL (BODY PART),62769,0,0
NAP,62963,1,0
NAPPY,62799,1,0
NASTY,62750,0,0
NAUGHTY,62752,0,0
NECKLACE,62801,0,0
NICE,62754,0,0
NIGHT,62798,1,1
NO,62965,0,0
NONE,62860,0,0
NOSE,62771,0,0
NOT,62862,0,0
NOW,62800,0,0
OFF,62840,0,0
OLD,62756,0,0
ON,62842,0,0
OPEN,63062,0,0
ORANGE (FOOD),62723,1,0
OTHER,62864,0,0
OUCH,62979,1,0
OUT,62844,0,0
OUTSIDE,62882,0,0
OWL,63039,0,0
PAPER,62918,0,0
PARK,62883,0,0
PARTY,62884,0,0
PASTA,62725,1,0
PATTYCAKE,62966,0,0
PEAS,62727,1,0
PEEKABOO,62968,0,0
PEN,63093,0,0
PENGUIN,63041,1,0
PENNY,62919,0,0
PEOPLE,62952,0,0
PERSON,62942,0,0
PHONE,62930,1,0
PICTURE,62920,0,0
PIG,63043,1,0
PILLOW,62921,0,0
PIZZA,62729,0,0
PLANT,62922,0,0
PLATE,62923,0,0
PLAY,63064,1,0
PLAY PEN,62843,0,0
PLEASE,62970,0,0
POLICE,62943,0,0
PONY,63045,0,0
POOL,62885,0,0
POTTY,62845,1,0
PRETTY,62758,0,0
PULL,63066,0,0
PUPPY,63047,1,0
PURSE,62924,0,0
PUSH,63068,0,0
PUSHCHAIR,63077,1,0
PUT,63070,0,0
PYJAMAS,62803,1,0
QUACK,62981,0,0
RABBIT,62999,1,0
RADIO,62925,0,0
RAIN,62886,0,0
READ,63072,0,0
RED,62760,0,0
RIDE,63074,0,0
ROCKING CHAIR,62849,0,0
RUBBISH,62926,0,0
RUN,63076,0,0
SAD,62762,0,0
SAME,62866,0,0
SAY,63078,0,0
SCARED,62764,0,0
SCHOOL,62887,1,0
SCISSORS,62927,0,0
SCRATCH,63080,0,0
SEE,63082,0,0
SHEEP,63049,1,0
SHH,62972,0,0
SHIRT,62805,0,0
SHOES,62807,1,0
SHOP,62888,0,0
SHORTS,62809,0,0
SHOW,63084,0,0
SICK,62766,0,0
SING,63088,1,0
SINK,62853,0,0
SISTER,62944,1,0
SKY,62875,0,0
SLEEP,63090,1,0
SLEEPY,62768,0,0
SLIDE (OBJECT),62876,1,0
SMELL,62872,0,0
SMILE,63092,0,0
SNOW,62877,0,0
SOAP,62928,0,0
SOCK,62811,0,0
SOFA,62851,0,0
SOFT,62770,0,0
SOME,62868,0,0
SPADE,62878,0,0
SPIDER,63051,0,0
SPLASH,63094,0,0
SPOON,62929,0,0
SQUIRREL,63053,0,0
STAIRS,62855,1,0
STAR,62879,0,0
STONE,62880,0,0
STOP,63096,0,0
SUN,62881,0,0
SWEETS,62731,1,0
SWIM,63098,0,0
SWING (ACTION),63100,0,0
SWING (OBJECT),62889,0,0
TABLE,62857,0,0
TAKE,63102,0,0
TEA,62974,0,0
TEA (DRINK),62733,0,0
TEACHER,62953,0,0
TEDDY,63095,1,0
TELL,63104,0,0
THANK YOU,62976,1,0
THAT,62822,0,0
THERE,62846,0,0
THIRSTY,62772,0,0
THIS,62824,0,0
THROW,63106,0,0
TICKLE,63108,0,0
TIGER,63055,1,0
TIRED,62774,0,0
TOAST,62735,0,0
TODAY,62802,0,0
TOE,62773,0,0
TOMORROW,62804,0,0
TONGUE,62755,0,0
TONIGHT,62806,0,0
TOOTH,62757,1,0
TOOTHBRUSH,62931,1,0
TOWEL,62932,0,0
TOY (OBJECT),63097,1,0
TRAIN,63079,0,0
TREE,62890,0,0
TROUSERS,62813,0,0
TUMMY,62775,0,0
TURKEY,63057,0,0
TURTLE,63059,0,0
