word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,114659,0,0
AGAIN,114870,0,0
ALL,114868,0,0
ALL GONE,114718,0,0
ANIMAL,114589,1,0
ANOTHER,114872,0,0
APPLE,114697,1,1
ARM,114755,1,0
ASLEEP,114720,0,0
AUNT,114950,0,0
AWAY,114846,0,0
BAA BAA,114565,1,1
BABY,114533,1,1
BABYSITTER,114549,1,1
BACK (PLACE),114848,0,0
BAD,114722,0,0
BALL,114679,1,0
BALLOON,114681,1,0
BANANA,114699,0,0
BASKET,114911,0,0
BATH,114553,1,0
BATH (FURNITURE),114833,1,0
BATHROOM,114835,1,0
BEACH,114879,0,0
BEAR,114591,0,0
BED,114837,1,0
BEDROOM,114839,1,0
BEE,114593,0,0
BELLY BUTTON,114757,1,0
BIB,114795,0,0
BICYCLE,114661,0,0
BIG,114724,0,0
BIRD,114595,1,0
BISCUIT,114701,1,0
BITE,114582,0,0
BLANKET,114912,1,0
BLOCK,114683,0,0
BLOW,114584,0,0
BLUE,114726,0,0
BOAT,114663,1,0
BOOK,114685,1,1
BOOTS,114797,0,0
BOTTLE,114913,1,0
BOWL,114914,1,0
BOX,114915,0,0
BOY,114534,1,0
BREAD,114703,1,0
BREAK,114586,0,0
BREAKFAST,114554,1,0
BRING,114588,0,0
BROKEN,114728,0,0
BROOM,114916,0,0
BROTHER,114535,1,0
BRUSH (OBJECT),114917,1,0
BUBBLES,114687,0,0
BUCKET,114881,0,0
BUMP,114590,0,0
BUS,114669,1,0
BUTTER,114705,0,0
BUTTERFLY,114599,0,0
BUTTON,114799,0,0
BYE BYE,114555,1,1
CAKE,114707,1,0
CALL,114592,0,0
CAR,114671,1,0
CAREFUL,114730,0,0
CARROTS,114709,1,0
CARRY,114594,0,0
CAT,114601,1,1
CATCH,114596,0,0
CEREAL,114711,1,0
CHAIR,114841,0,0
CHASE,114886,0,0
CHEEK,114759,0,0
CHEESE,114713,0,0
CHICKEN,114715,1,0
CHICKEN (ANIMAL),114603,1,0
CHILD,114536,0,0
CHIPS,114717,1,0
CHOO CHOO,114567,0,0
CHURCH,114883,0,0
CLEAN,114732,0,0
CLEAN (ACTION),114598,0,0
CLOCK,114918,0,0
CLOSE,114684,1,0
COAT,114801,1,0
COCKADOODLEDOO,114569,0,0
COFFEE,114719,0,0
COLD,114734,0,0
COMB (OBJECT),114919,0,0
COOKER,114843,0,0
COT,114845,1,0
COW,114605,1,0
CRY,114600,0,0
CUDDLE,114602,0,0
CUP,114920,1,1
CUT,114604,0,0
DADDY,114537,1,1
DANCE,114606,1,0
DARK,114736,0,0
DAY,114808,0,0
DEER,114607,1,0
DINNER,114556,0,0
DIRTY,114738,1,0
DISH,114921,0,0
DOCTOR,114538,0,0
DOG,114609,1,0
DOLL,114689,1,1
DON'T,114557,1,1
DONKEY,114611,0,0
DOOR,114847,1,0
DOWN,114850,0,0
DRAW,114608,0,0
DRAWER,114849,0,0
DRESS (OBJECT),114803,0,0
DRINK,114721,1,0
DRINK (ACTION),114610,1,1
DRIVE,114612,0,0
DROP,114614,0,0
DRY (DESCRIPTION),114740,0,0
DUCK,114613,1,0
DUMMY,114922,1,0
EAR,114761,1,1
EAT,114616,1,0
EGG,114723,1,0
ELEPHANT,114615,0,0
EMPTY,114742,0,0
EYE,114763,1,1
FACE,114765,1,1
FALL,114618,0,0
FAST,114744,0,0
FEED,114620,0,0
FIND,114622,0,0
FINE,114746,0,0
FINGER,114767,1,0
FINISH,114624,0,0
FIRE ENGINE,114673,0,0
FISH,114617,1,0
FISH (FOOD),114725,0,0
FLOWER,114885,0,0
FOOD,114727,1,0
FOOT,114769,1,0
FORK,114923,0,0
FRIDGE,114863,0,0
FRIEND,114539,0,0
FROG,114619,0,0
GARAGE,114851,0,0
GARDEN,114887,0,0
GENTLE,114748,0,0
GET,114626,0,0
GIRAFFE,114621,1,0
GIRL,114543,0,0
GIVE,114628,0,0
GLASS,114924,0,0
GLASSES,114805,0,0
GO,114630,0,0
GOOD,114750,1,0
GOODNIGHT,114562,1,1
GOOSE,114623,0,0
GRANDMA,114544,1,1
GRANDPA,114545,1,0
GREEN,114752,0,0
GRR,114571,1,1
HAIR,114775,1,0
HAMMER,114925,0,0
HAND,114777,1,0
HAPPY,114754,0,0
HARD,114756,0,0
HAT,114807,0,0
HAVE,114632,0,0
HEAD,114779,1,0
HEAR,114634,0,0
HELLO,114558,1,1
HELP,114636,0,0
HER,114824,0,0
HI,114559,1,1
HIGH CHAIR,114853,1,0
HIS,114826,0,0
HIT,114638,0,0
HOOVER,114926,1,0
HORSE,114625,0,0
HOT,114758,0,0
HOUSE,114889,0,0
HOW,114796,0,0
HUG,114640,1,0
HUNGRY,114760,0,0
HURRY,114642,0,0
HURT,114762,0,0
I,114828,0,0
ICE CREAM,114729,1,0
IN,114852,0,0
INSIDE,114854,0,0
IT,114830,0,0
JACKET,114809,1,0
JAM,114731,0,0
JEANS,114811,0,0
JUG,114927,0,0
JUICE,114733,1,0
JUMP,114644,0,0
JUMPER,114813,0,0
KEY,114928,1,0
KICK,114646,0,0
KISS,114648,1,0
KITCHEN,114855,1,0
KITTEN,114627,1,0
KNEE,114781,1,0
KNOW,114650,0,0
LADY,114546,0,0
LAMB,114629,1,0
LAMP,114929,0,0
LATER,114810,0,0
LEG,114783,1,0
LIGHT (OBJECT),114930,0,0
LIKE,114652,0,0
LION,114631,1,0
LITTLE (DESCRIPTION),114764,0,0
LIVING ROOM,114857,0,0
LOOK,114654,0,0
LORRY,114665,0,0
LOVE,114656,1,0
LUNCH,114560,1,0
MAKE,114658,0,0
MAN,114547,0,0
ME,114832,0,0
MEAT,114735,0,0
MEDICINE,114931,0,0
MEOW,114573,1,1
