word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,9955,1,1
AGAIN,9748,1,1
ALL,9746,1,0
ALL GONE,10014,1,0
ANIMAL,9885,1,0
ANOTHER,9750,1,0
APPLE,9993,1,1
ARM,9633,1,0
ASLEEP,10016,1,0
AUNT,9828,0,0
AWAY,9724,1,0
BAA BAA,9861,1,1
BABY,9829,1,1
BABYSITTER,9845,0,0
BACK (PLACE),9726,1,0
BAD,10018,1,0
BALL,9975,1,1
BALLOON,9977,1,1
BANANA,9995,1,1
BASKET,9789,1,0
BATH,9849,1,1
BATH (FURNITURE),9711,1,1
BATHROOM,9713,1,0
BEACH,9757,1,0
BEAR,9887,1,1
BED,9715,1,1
BEDROOM,9717,1,0
BEE,9889,1,0
BELLY BUTTON,9635,1,1
BIB,9673,1,0
BICYCLE,9957,1,1
BIG,10020,1,0
BIRD,9891,1,1
BISCUIT,9997,1,1
BITE,9878,1,0
BLANKET,9790,1,0
BLOCK,9979,0,0
BLOW,9880,1,0
BLUE,10022,1,1
BOAT,9959,1,1
BOOK,9981,1,1
BOOTS,9675,1,0
BOTTLE,9791,1,0
BOWL,9792,1,0
BOX,9793,1,0
BOY,9830,1,0
BREAD,9999,1,1
BREAK,9882,1,0
BREAKFAST,9850,1,1
BRING,9884,0,0
BROKEN,10024,1,0
BROOM,9794,0,0
BROTHER,9831,1,0
BRUSH (OBJECT),9795,1,0
BUBBLES,9983,1,1
BUCKET,9759,1,0
BUMP,9886,1,1
BUS,9965,1,1
BUTTER,10001,1,1
BUTTERFLY,9895,1,0
BUTTON,9677,1,0
BYE BYE,9851,1,1
CAKE,10003,1,1
CALL,9888,1,0
CAR,9967,1,1
CAREFUL,10026,1,0
CARROTS,10005,1,0
CARRY,9890,1,0
CAT,9897,1,1
CATCH,9892,1,0
CEREAL,10007,1,1
CHAIR,9719,1,1
CHASE,9764,1,1
CHEEK,9637,1,0
CHEESE,10009,1,1
CHICKEN,10011,1,1
CHICKEN (ANIMAL),9899,1,0
CHILD,9832,1,0
CHIPS,10013,1,0
CHOO CHOO,9863,1,1
CHURCH,9761,1,0
CLEAN,10028,1,0
CLEAN (ACTION),9894,1,0
CLOCK,9796,1,1
CLOSE,9980,1,0
COAT,9679,1,1
COCKADOODLEDOO,9865,1,1
COFFEE,10015,0,0
COLD,10030,1,1
COMB (OBJECT),9797,1,1
COOKER,9721,1,1
COT,9723,1,0
COW,9901,1,1
CRY,9896,1,1
CUDDLE,9898,1,1
CUP,9798,1,1
CUT,9900,1,0
DADDY,9833,1,1
DANCE,9902,1,0
DARK,10032,1,1
DAY,9686,1,0
DEER,9903,0,0
DINNER,9852,1,0
DIRTY,9616,1,1
DISH,9799,1,1
DOCTOR,9834,1,0
DOG,9905,1,1
DOLL,9985,1,0
DON'T,9853,1,0
DONKEY,9907,0,0
DOOR,9725,1,1
DOWN,9728,1,1
DRAW,9904,1,0
DRAWER,9727,1,0
DRESS (OBJECT),9681,0,0
DRINK,10017,1,1
DRINK (ACTION),9906,1,1
DRIVE,9908,1,0
DROP,9910,1,0
DRY (DESCRIPTION),9618,1,0
DUCK,9909,1,1
DUMMY,9800,0,0
EAR,9639,1,1
EAT,9912,1,1
EGG,10019,1,1
ELEPHANT,9911,1,0
EMPTY,9620,1,0
EYE,9641,1,1
FACE,9643,1,1
FALL,9914,1,0
FAST,9622,1,0
FEED,9916,1,0
FIND,9918,0,0
FINE,9624,0,0
FINGER,9645,1,1
FINISH,9920,1,0
FIRE ENGINE,9969,1,0
FISH,9913,1,0
FISH (FOOD),10021,1,1
FLOWER,9763,1,1
FOOD,10023,1,0
FOOT,9647,1,0
FORK,9801,1,1
FRIDGE,9741,1,0
FRIEND,9835,1,0
FROG,9915,1,1
GARAGE,9729,0,0
GARDEN,9765,1,0
GENTLE,9626,1,1
GET,9922,1,0
GIRAFFE,9917,1,0
GIRL,9839,1,0
GIVE,9924,1,0
GLASS,9802,1,0
GLASSES,9683,1,1
GO,9926,1,0
GOOD,9628,1,0
GOODNIGHT,9858,1,1
GOOSE,9919,1,0
GRANDMA,9840,1,1
GRANDPA,9841,1,0
GREEN,9630,0,0
GRR,9867,1,0
HAIR,9653,1,1
HAMMER,9803,0,0
HAND,9655,1,1
HAPPY,9632,1,0
HARD,9634,1,0
HAT,9685,1,1
HAVE,9928,1,0
HEAD,9657,1,1
HEAR,9930,1,0
HELLO,9854,1,1
HELP,9932,1,0
HER,9702,0,0
HI,9855,1,0
HIGH CHAIR,9731,1,0
HIS,9704,0,0
HIT,9934,1,0
HOOVER,9804,1,0
HORSE,9921,1,0
HOT,9636,1,1
HOUSE,9767,1,1
HOW,9674,1,0
HUG,9936,1,1
HUNGRY,9638,1,0
HURRY,9938,1,0
HURT,9640,1,0
I,9706,1,0
ICE CREAM,10025,1,0
IN,9730,1,0
INSIDE,9732,0,0
IT,9708,0,0
JACKET,9687,1,0
JAM,10027,1,0
JEANS,9689,1,0
JUG,9805,0,0
JUICE,10029,1,1
JUMP,9940,1,0
JUMPER,9691,1,1
KEY,9806,1,1
KICK,9942,1,0
KISS,9944,1,1
KITCHEN,9733,1,0
KITTEN,9923,1,0
KNEE,9659,1,0
KNOW,9946,1,0
LADY,9842,0,0
LAMB,9925,1,0
LAMP,9807,1,0
LATER,9688,1,0
LEG,9661,1,1
LIGHT (OBJECT),9808,1,0
LIKE,9948,1,0
LION,9927,1,1
LITTLE (DESCRIPTION),9642,1,0
LIVING ROOM,9735,1,0
LOOK,9950,1,0
LORRY,9961,1,0
LOVE,9952,1,1
LUNCH,9856,1,0
MAKE,9954,1,0
MAN,9843,1,0
ME,9710,1,0
MEAT,10031,0,0
MEDICINE,9809,0,0
MEOW,9869,1,1
MILK,9615,1,1
MINE,9712,1,1
MONEY,9810,1,0
MONKEY,9929,1,1
MOO,9871,1,1
MOON,9768,1,1
MORE,9752,1,1
MORNING,9690,1,0
MOTORCYCLE,9963,1,1
MOUSE,9931,1,0
MOUTH,9671,1,1
MUG,9811,1,0
MUMMY,9844,1,1
MY,9714,1,0
NAIL (BODY PART),9663,0,0
NAP,9857,1,0
NAPPY,9693,1,1
NASTY,9644,0,0
NAUGHTY,9646,1,0
NECKLACE,9695,1,0
NICE,9648,1,0
NIGHT,9692,1,1
NO,9859,1,1
NONE,9754,0,0
NOSE,9665,1,1
NOT,9756,0,0
NOW,9694,0,0
OFF,9734,1,0
OLD,9650,1,0
ON,9736,1,0
OPEN,9956,1,0
ORANGE (FOOD),9617,1,1
OTHER,9758,1,0
OUCH,9873,1,0
OUT,9738,1,0
OUTSIDE,9776,1,0
OWL,9933,1,0
PAPER,9812,1,0
PARK,9777,1,0
PARTY,9778,1,0
PASTA,9619,1,1
PATTYCAKE,9860,1,0
PEAS,9621,1,0
PEEKABOO,9862,1,1
PEN,9987,1,0
PENGUIN,9935,1,0
PENNY,9813,1,0
PEOPLE,9846,0,0
PERSON,9836,0,0
PHONE,9824,1,1
PICTURE,9814,1,0
PIG,9937,1,1
PILLOW,9815,1,0
PIZZA,9623,1,0
PLANT,9816,1,0
PLATE,9817,1,0
PLAY,9958,1,1
PLAY PEN,9737,0,0
PLEASE,9864,1,1
POLICE,9837,1,0
PONY,9939,1,0
POOL,9779,1,0
POTTY,9739,1,1
PRETTY,9652,0,0
PULL,9960,1,0
PUPPY,9941,1,0
PURSE,9818,1,0
PUSH,9962,1,0
PUSHCHAIR,9971,1,0
PUT,9964,1,0
PYJAMAS,9697,1,0
QUACK,9875,1,1
RABBIT,9893,1,1
RADIO,9819,0,0
RAIN,9780,1,0
READ,9966,1,1
RED,9654,1,1
RIDE,9968,1,0
ROCKING CHAIR,9743,1,0
RUBBISH,9820,1,0
RUN,9970,1,0
SAD,9656,1,0
SAME,9760,1,0
SAY,9972,1,0
SCARED,9658,0,0
SCHOOL,9781,0,0
SCISSORS,9821,1,0
SCRATCH,9974,0,0
SEE,9976,1,0
SHEEP,9943,1,1
SHH,9866,1,1
SHIRT,9699,1,0
SHOES,9701,1,1
SHOP,9782,1,0
SHORTS,9703,1,0
SHOW,9978,1,0
SICK,9660,1,0
SING,9982,1,0
SINK,9747,1,0
SISTER,9838,0,0
SKY,9769,1,0
SLEEP,9984,1,1
SLEEPY,9662,1,0
SLIDE (OBJECT),9770,1,0
SMELL,9766,1,0
SMILE,9986,1,0
SNOW,9771,1,1
SOAP,9822,1,0
SOCK,9705,1,1
SOFA,9745,1,0
SOFT,9664,1,0
SOME,9762,1,0
SPADE,9772,1,0
SPIDER,9945,1,0
SPLASH,9988,1,0
SPOON,9823,1,1
SQUIRREL,9947,1,0
STAIRS,9749,1,1
STAR,9773,1,1
STONE,9774,1,0
STOP,9990,1,1
SUN,9775,1,1
SWEETS,9625,0,0
SWIM,9992,1,1
SWING (ACTION),9994,1,0
SWING (OBJECT),9783,0,0
TABLE,9751,1,1
TAKE,9996,1,0
TEA,9868,1,1
TEA (DRINK),9627,1,0
