word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,96533,1,1
AGAIN,96326,1,1
ALL,96324,1,0
ALL GONE,96174,1,1
ANIMAL,96463,1,1
ANOTHER,96328,1,1
APPLE,96153,1,1
ARM,96211,1,1
ASLEEP,96176,1,1
AUNT,96406,0,0
AWAY,96302,1,1
BAA BAA,96439,1,1
BABY,96407,1,1
BABYSITTER,96423,0,0
BACK (PLACE),96304,1,0
BAD,96178,0,0
BALL,96553,1,1
BALLOON,96555,1,1
BANANA,96155,1,1
BASKET,96367,1,1
BATH,96427,1,1
BATH (FURNITURE),96289,1,1
BATHROOM,96291,1,0
BEACH,96335,1,0
BEAR,96465,1,1
BED,96293,1,1
BEDROOM,96295,1,0
BEE,96467,1,1
BELLY BUTTON,96213,0,0
BIB,96251,1,1
BICYCLE,96535,1,1
BIG,96180,1,1
BIRD,96469,1,1
BISCUIT,96157,1,1
BITE,96456,1,1
BLANKET,96368,1,1
BLOCK,96557,1,1
BLOW,96458,1,1
BLUE,96182,0,0
BOAT,96537,1,1
BOOK,96141,1,1
BOOTS,96253,1,1
BOTTLE,96369,1,1
BOWL,96370,1,1
BOX,96371,1,1
BOY,96408,1,1
BREAD,96159,1,1
BREAK,96460,1,0
BREAKFAST,96428,1,1
BRING,96462,0,0
BROKEN,96184,1,1
BROOM,96372,0,0
BROTHER,96409,1,1
BRUSH (OBJECT),96373,1,1
BUBBLES,96143,1,1
BUCKET,96337,1,0
BUMP,96464,1,0
BUS,96543,1,1
BUTTER,96161,1,0
BUTTERFLY,96473,1,1
BUTTON,96255,1,1
BYE BYE,96429,1,1
CAKE,96163,1,1
CALL,96466,0,0
CAR,96545,1,1
CAREFUL,96186,1,0
CARROTS,96165,1,1
CARRY,96468,1,1
CAT,96475,1,1
CATCH,96470,1,0
CEREAL,96167,1,1
CHAIR,96297,1,1
CHASE,96342,0,0
CHEEK,96215,1,1
CHEESE,96169,1,1
CHICKEN,96171,1,1
CHICKEN (ANIMAL),96477,1,1
CHILD,96410,0,0
CHIPS,96173,1,1
CHOO CHOO,96441,1,1
CHURCH,96339,0,0
CLEAN,96188,0,0
CLEAN (ACTION),96472,0,0
CLOCK,96374,1,0
CLOSE,96558,1,1
COAT,96257,1,1
COCKADOODLEDOO,96443,1,0
COFFEE,96175,0,0
COLD,96190,1,1
COMB (OBJECT),96375,0,0
COOKER,96299,0,0
COT,96301,1,1
COW,96479,1,1
CRY,96474,1,0
CUDDLE,96476,1,1
CUP,96376,1,1
CUT,96478,1,0
DADDY,96411,1,1
DANCE,96480,1,0
DARK,96192,1,1
DAY,96264,0,0
DEER,96481,0,0
DINNER,96430,1,1
DIRTY,96194,1,1
DISH,96377,0,0
DOCTOR,96412,0,0
DOG,96483,1,1
DOLL,96145,0,0
DON'T,96431,1,1
DONKEY,96485,1,0
DOOR,96303,1,1
DOWN,96306,1,1
DRAW,96482,1,1
DRAWER,96305,1,0
DRESS (OBJECT),96259,0,0
DRINK,96177,1,1
