word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,27303,1,1
AGAIN,27514,1,1
ALL,27512,0,0
ALL GONE,27362,1,1
ANIMAL,27233,0,0
ANOTHER,27516,0,0
APPLE,27341,1,1
ARM,27399,1,1
ASLEEP,27364,1,1
AUNT,27176,1,0
AWAY,27490,0,0
BAA BAA,27209,1,1
BABY,27177,1,1
BABYSITTER,27193,1,1
BACK (PLACE),27492,0,0
BAD,27366,0,0
BALL,27323,1,1
BALLOON,27325,1,1
BANANA,27343,1,1
BASKET,27555,1,1
BATH,27197,1,1
BATH (FURNITURE),27477,1,1
BATHROOM,27479,1,1
BEACH,27523,1,1
BEAR,27235,1,1
BED,27481,1,1
BEDROOM,27483,1,1
BEE,27237,1,1
BELLY BUTTON,27401,1,0
BIB,27439,1,1
BICYCLE,27305,1,1
BIG,27368,0,0
BIRD,27239,1,1
BISCUIT,27345,1,1
BITE,27226,1,0
BLANKET,27556,1,1
BLOCK,27327,1,1
BLOW,27228,1,1
BLUE,27370,1,1
BOAT,27307,1,1
BOOK,27329,1,1
BOOTS,27441,1,1
BOTTLE,27557,1,1
BOWL,27558,1,1
BOX,27559,1,1
BOY,27178,1,1
BREAD,27347,1,0
BREAK,27230,0,0
BREAKFAST,27198,1,1
BRING,27232,1,0
BROKEN,27372,1,0
BROOM,27560,1,0
BROTHER,27179,0,0
BRUSH (OBJECT),27561,1,1
BUBBLES,27331,1,1
BUCKET,27525,1,1
BUMP,27234,0,0
BUS,27313,1,1
BUTTER,27349,1,0
BUTTERFLY,27243,1,1
BUTTON,27443,1,1
BYE BYE,27199,1,1
CAKE,27351,1,1
CALL,27236,0,0
CAR,27315,1,1
CAREFUL,27374,1,1
CARROTS,27353,1,1
CARRY,27238,1,0
CAT,27245,1,1
CATCH,27240,0,0
CEREAL,27355,1,0
CHAIR,27485,1,1
CHASE,27530,0,0
CHEEK,27403,1,1
CHEESE,27357,1,1
CHICKEN,27359,1,1
CHICKEN (ANIMAL),27247,1,1
CHILD,27180,1,0
CHIPS,27361,1,1
CHOO CHOO,27211,1,1
CHURCH,27527,0,0
CLEAN,27376,0,0
CLEAN (ACTION),27242,1,0
CLOCK,27562,1,1
CLOSE,27328,1,1
COAT,27445,1,1
COCKADOODLEDOO,27213,0,0
COFFEE,27363,1,1
COLD,27378,1,0
COMB (OBJECT),27563,1,0
COOKER,27487,1,1
COT,27489,1,1
COW,27249,1,1
CRY,27244,1,0
CUDDLE,27246,1,1
CUP,27564,1,1
CUT,27248,0,0
DADDY,27181,1,1
DANCE,27250,1,1
DARK,27380,1,0
DAY,27452,0,0
DEER,27251,0,0
DINNER,27200,1,1
DIRTY,27382,1,1
DISH,27565,0,0
DOCTOR,27182,1,1
DOG,27253,1,1
DOLL,27333,1,0
DON'T,27201,1,1
DONKEY,27255,0,0
DOOR,27491,1,1
DOWN,27494,1,1
DRAW,27252,1,0
DRAWER,27493,1,1
DRESS (OBJECT),27447,1,0
DRINK,27365,1,1
DRINK (ACTION),27254,1,1
DRIVE,27256,1,0
DROP,27258,1,1
DRY (DESCRIPTION),27384,0,0
DUCK,27257,1,1
DUMMY,27566,1,0
EAR,27405,1,1
EAT,27260,1,0
EGG,27367,1,0
ELEPHANT,27259,1,1
EMPTY,27386,1,1
EYE,27407,1,1
FACE,27409,1,0
FALL,27262,1,1
FAST,27388,0,0
FEED,27264,1,0
FIND,27266,1,0
FINE,27390,0,0
FINGER,27411,1,1
FINISH,27268,0,0
FIRE ENGINE,27317,1,1
FISH,27261,1,1
FISH (FOOD),27369,1,1
FLOWER,27529,1,1
FOOD,27371,1,1
FOOT,27413,1,1
FORK,27567,1,1
FRIDGE,27507,1,0
FRIEND,27183,1,0
FROG,27263,1,1
GARAGE,27495,0,0
GARDEN,27531,1,0
GENTLE,27392,1,1
GET,27270,1,0
GIRAFFE,27265,1,1
GIRL,27187,1,1
GIVE,27272,1,0
GLASS,27568,1,0
GLASSES,27449,1,1
GO,27274,1,1
GOOD,27394,1,0
GOODNIGHT,27206,1,1
GOOSE,27267,1,0
GRANDMA,27188,1,1
GRANDPA,27189,1,1
GREEN,27396,1,1
GRR,27215,1,1
HAIR,27419,1,1
HAMMER,27569,1,0
HAND,27421,1,1
HAPPY,27398,0,0
HARD,27400,0,0
HAT,27451,1,1
HAVE,27276,0,0
HEAD,27423,1,1
HEAR,27278,0,0
HELLO,27202,1,1
HELP,27280,1,1
HER,27468,0,0
HI,27203,1,1
HIGH CHAIR,27497,1,1
HIS,27470,0,0
HIT,27282,1,0
HOOVER,27570,1,1
HORSE,27269,1,1
HOT,27402,1,1
HOUSE,27533,1,1
HOW,27440,0,0
HUG,27284,1,0
HUNGRY,27404,1,1
HURRY,27286,0,0
HURT,27406,1,0
I,27472,1,1
ICE CREAM,27373,1,1
IN,27496,1,1
INSIDE,27498,1,1
IT,27474,0,0
JACKET,27453,1,0
JAM,27375,1,1
JEANS,27455,1,1
