word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,130219,1,1
AGAIN,130012,1,1
ALL,130010,1,0
ALL GONE,130278,1,1
ANIMAL,130149,1,1
ANOTHER,130014,1,1
APPLE,130257,1,1
ARM,130315,1,1
ASLEEP,130280,1,1
AUNT,130092,1,1
AWAY,130406,0,0
BAA BAA,130125,1,1
BABY,130093,1,1
BABYSITTER,130109,1,1
BACK (PLACE),130408,1,1
BAD,130282,1,1
BALL,130239,1,1
BALLOON,130241,1,1
BANANA,130259,1,1
BASKET,130053,1,1
BATH,130113,1,1
BATH (FURNITURE),130393,1,1
BATHROOM,130395,1,1
BEACH,130021,1,1
BEAR,130151,1,1
BED,130397,1,1
BEDROOM,130399,1,1
BEE,130153,1,1
BELLY BUTTON,130317,1,1
BIB,130355,1,1
BICYCLE,130221,1,1
BIG,130284,1,1
BIRD,130155,1,1
BISCUIT,130261,1,1
BITE,130142,1,1
BLANKET,130054,1,1
BLOCK,130243,1,1
BLOW,130144,1,1
BLUE,130286,1,1
BOAT,130223,1,1
BOOK,130245,1,1
BOOTS,130357,1,1
BOTTLE,130055,1,1
BOWL,130056,1,1
BOX,130057,1,1
BOY,130094,1,1
BREAD,130263,1,1
BREAK,130146,1,1
BREAKFAST,130114,1,1
BRING,130148,1,1
BROKEN,130288,1,1
BROOM,130058,0,0
BROTHER,130095,0,0
BRUSH (OBJECT),130059,1,1
BUBBLES,130247,1,1
BUCKET,130023,1,1
BUMP,130150,1,1
BUS,130229,1,1
BUTTER,130265,1,0
BUTTERFLY,130159,1,1
BUTTON,130359,1,1
BYE BYE,130115,1,1
CAKE,130267,1,1
CALL,130152,1,1
CAR,130231,1,1
CAREFUL,130290,1,1
CARROTS,130269,1,1
CARRY,130154,1,1
CAT,130161,1,1
CATCH,130156,1,1
CEREAL,130271,1,1
CHAIR,130401,1,1
CHASE,130028,1,1
CHEEK,130319,1,1
CHEESE,130273,1,1
CHICKEN,130275,1,1
CHICKEN (ANIMAL),130163,1,1
CHILD,130096,0,0
CHIPS,130277,1,1
CHOO CHOO,130127,1,1
CHURCH,130025,1,0
CLEAN,130292,1,1
CLEAN (ACTION),130158,1,1
CLOCK,130060,1,1
CLOSE,130244,1,1
COAT,130361,1,1
COCKADOODLEDOO,130129,1,1
COFFEE,130279,1,1
COLD,130294,1,1
COMB (OBJECT),130061,1,1
COOKER,130403,1,1
COT,130405,1,1
COW,130165,1,1
CRY,130160,1,1
CUDDLE,130162,1,1
CUP,130062,1,1
CUT,130164,0,0
DADDY,130097,1,1
DANCE,130166,1,1
DARK,130296,1,1
DAY,130368,1,1
DEER,130167,1,1
DINNER,130116,1,1
DIRTY,130298,1,1
DISH,130063,1,1
DOCTOR,130098,1,1
DOG,130169,1,1
DOLL,130249,1,1
DON'T,130117,1,1
DONKEY,130171,1,1
DOOR,130407,1,1
DOWN,130410,1,1
DRAW,130168,1,1
DRAWER,130409,1,1
DRESS (OBJECT),130363,1,1
DRINK,130281,1,1
DRINK (ACTION),130170,1,1
DRIVE,130172,1,1
DROP,130174,1,1
DRY (DESCRIPTION),130300,1,1
DUCK,130173,1,1
DUMMY,130064,1,0
EAR,130321,1,1
EAT,130176,1,1
EGG,130283,1,1
ELEPHANT,130175,1,1
EMPTY,130302,1,1
EYE,130323,1,1
FACE,130325,1,1
FALL,130178,1,1
FAST,130304,1,1
FEED,130180,1,1
FIND,130182,1,1
FINE,130306,0,0
FINGER,130327,1,1
FINISH,130184,1,1
FIRE ENGINE,130233,1,1
FISH,130177,1,1
FISH (FOOD),130285,1,1
FLOWER,130027,1,1
FOOD,130287,1,1
FOOT,130329,1,1
FORK,130065,1,1
FRIDGE,130005,1,1
FRIEND,130099,1,1
FROG,130179,1,1
GARAGE,130411,0,0
GARDEN,130029,1,1
GENTLE,130308,1,1
GET,130186,1,1
GIRAFFE,130181,1,1
GIRL,130103,1,1
GIVE,130188,1,1
GLASS,130066,0,0
GLASSES,130365,1,1
GO,130190,1,1
GOOD,130310,1,1
GOODNIGHT,130122,1,1
GOOSE,130183,1,1
GRANDMA,130104,1,1
GRANDPA,130105,1,1
GREEN,130312,1,1
GRR,130131,1,1
HAIR,130335,1,1
HAMMER,130067,1,1
HAND,130337,1,1
HAPPY,130314,1,1
HARD,130316,1,1
HAT,130367,1,1
HAVE,130192,1,0
HEAD,130339,1,1
HEAR,130194,1,1
HELLO,130118,1,1
HELP,130196,1,1
HER,130384,1,0
HI,130119,1,1
HIGH CHAIR,130413,1,1
HIS,130386,1,0
HIT,130198,1,1
HOOVER,130068,1,1
HORSE,130185,1,1
HOT,130318,1,1
HOUSE,130031,1,1
HOW,130356,1,0
HUG,130200,1,1
HUNGRY,130320,1,1
