word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,140223,1,1
AGAIN,140434,1,1
ALL,140432,1,1
ALL GONE,140282,1,1
ANIMAL,140153,1,1
ANOTHER,140436,1,1
APPLE,140261,1,1
ARM,140319,1,1
ASLEEP,140284,1,1
AUNT,140096,1,1
AWAY,140410,1,1
BAA BAA,140129,1,1
BABY,140097,1,1
BABYSITTER,140113,0,0
BACK (PLACE),140412,1,1
BAD,140286,1,1
BALL,140243,1,1
BALLOON,140245,1,1
BANANA,140263,1,1
BASKET,140057,1,1
BATH,140117,1,1
BATH (FURNITURE),140397,1,1
BATHROOM,140399,1,1
BEACH,140443,1,1
BEAR,140155,1,1
BED,140401,1,1
BEDROOM,140403,1,1
BEE,140157,1,1
BELLY BUTTON,140321,1,1
BIB,140359,1,1
BICYCLE,140225,1,1
BIG,140288,1,1
BIRD,140159,1,1
BISCUIT,140265,1,1
BITE,140146,1,1
BLANKET,140058,1,1
BLOCK,140247,1,1
BLOW,140148,1,1
BLUE,140290,1,1
BOAT,140227,1,1
BOOK,140249,1,1
BOOTS,140361,1,1
BOTTLE,140059,1,1
BOWL,140060,1,1
BOX,140061,1,1
BOY,140098,1,1
BREAD,140267,1,1
BREAK,140150,1,1
BREAKFAST,140118,1,1
BRING,140152,1,1
BROKEN,140292,1,1
BROOM,140062,1,1
BROTHER,140099,1,1
BRUSH (OBJECT),140063,1,1
BUBBLES,140251,1,1
BUCKET,140445,1,1
BUMP,140154,1,0
BUS,140233,1,1
BUTTER,140269,1,1
BUTTERFLY,140163,1,1
BUTTON,140363,1,1
BYE BYE,140119,1,1
CAKE,140271,1,1
CALL,140156,1,1
CAR,140235,1,1
CAREFUL,140294,1,1
CARROTS,140273,1,1
CARRY,140158,1,1
CAT,140165,1,1
CATCH,140160,1,1
CEREAL,140275,1,1
CHAIR,140405,1,1
CHASE,140032,1,1
CHEEK,140323,1,1
CHEESE,140277,1,1
CHICKEN,140279,1,1
CHICKEN (ANIMAL),140167,1,1
CHILD,140100,1,1
CHIPS,140281,1,1
CHOO CHOO,140131,1,1
CHURCH,140447,0,0
CLEAN,140296,1,1
CLEAN (ACTION),140162,1,1
CLOCK,140064,1,1
CLOSE,140248,1,1
COAT,140365,1,1
COCKADOODLEDOO,140133,0,0
COFFEE,140283,1,1
COLD,140298,1,1
COMB (OBJECT),140065,0,0
COOKER,140407,1,1
COT,140409,1,1
COW,140169,1,1
CRY,140164,1,1
CUDDLE,140166,1,1
CUP,140066,1,1
CUT,140168,1,0
DADDY,140101,1,1
DANCE,140170,1,1
DARK,140300,1,1
DAY,140372,1,1
DEER,140171,0,0
DINNER,140120,1,1
DIRTY,140302,1,1
DISH,140067,1,1
DOCTOR,140102,0,0
DOG,140173,1,1
DOLL,140253,1,1
DON'T,140121,1,1
DONKEY,140175,1,1
DOOR,140411,1,1
DOWN,140414,1,1
DRAW,140172,1,1
DRAWER,140413,1,1
DRESS (OBJECT),140367,1,1
DRINK,140285,1,1
DRINK (ACTION),140174,1,1
DRIVE,140176,1,1
DROP,140178,1,1
DRY (DESCRIPTION),140304,1,1
DUCK,140177,1,1
DUMMY,140068,0,0
EAR,140325,1,1
EAT,140180,1,1
EGG,140287,1,1
ELEPHANT,140179,1,1
EMPTY,140306,1,1
EYE,140327,1,1
FACE,140329,1,1
FALL,140182,1,1
FAST,140308,1,1
FEED,140184,1,1
FIND,140186,1,1
FINE,140310,1,1
FINGER,140331,1,1
FINISH,140188,1,1
FIRE ENGINE,140237,1,1
FISH,140181,1,1
FISH (FOOD),140289,1,1
FLOWER,140031,1,1
FOOD,140291,1,1
FOOT,140333,1,1
FORK,140069,1,1
FRIDGE,140427,1,1
FRIEND,140103,1,1
FROG,140183,1,1
GARAGE,140415,0,0
GARDEN,140033,1,1
GENTLE,140312,1,1
GET,140190,1,1
GIRAFFE,140185,1,1
GIRL,140107,1,1
GIVE,140192,1,1
GLASS,140070,1,1
GLASSES,140369,1,1
GO,140194,1,1
GOOD,140314,1,1
GOODNIGHT,140126,1,1
GOOSE,140187,1,1
GRANDMA,140108,1,1
GRANDPA,140109,1,1
GREEN,140316,1,1
GRR,140135,1,1
HAIR,140339,1,1
HAMMER,140071,0,0
HAND,140341,1,1
HAPPY,140318,1,1
HARD,140320,1,1
HAT,140371,1,1
HAVE,140196,1,1
HEAD,140343,1,1
HEAR,140198,1,1
HELLO,140122,1,1
HELP,140200,1,1
HER,140388,1,1
HI,140123,1,1
HIGH CHAIR,140417,1,1
HIS,140390,1,1
HIT,140202,1,1
HOOVER,140072,1,1
HORSE,140189,1,1
HOT,140322,1,1
HOUSE,140035,1,1
HOW,140360,0,0
HUG,140204,1,1
HUNGRY,140324,1,1
HURRY,140206,1,1
HURT,140326,1,0
I,140392,1,1
ICE CREAM,140293,1,1
IN,140416,1,1
INSIDE,140418,1,1
IT,140394,1,1
JACKET,140373,1,1
JAM,140295,1,1
JEANS,140375,1,1
JUG,140073,0,0
JUICE,140297,1,1
JUMP,140208,1,1
JUMPER,140377,1,1
KEY,140074,1,1
KICK,140210,1,1
KISS,140212,1,1
KITCHEN,140419,1,1
KITTEN,140191,1,1
KNEE,140345,1,1
KNOW,140214,0,0
LADY,140110,1,1
LAMB,140193,1,1
LAMP,140075,1,1
LATER,140374,1,0
LEG,140347,1,1
LIGHT (OBJECT),140076,1,1
LIKE,140216,1,1
LION,140195,1,1
LITTLE (DESCRIPTION),140328,1,1
LIVING ROOM,140421,1,1
LOOK,140218,1,1
LORRY,140229,1,1
LOVE,140220,1,0
LUNCH,140124,1,1
MAKE,140222,1,1
MAN,140111,1,1
ME,140396,1,1
MEAT,140299,1,1
MEDICINE,140077,1,1
MEOW,140137,1,1
MILK,140301,1,1
MINE,140398,1,1
MONEY,140078,1,1
MONKEY,140197,1,1
MOO,140139,1,1
MOON,140036,1,1
MORE,140438,1,1
MORNING,140376,1,1
MOTORCYCLE,140231,1,1
MOUSE,140199,1,1
MOUTH,140357,1,1
MUG,140079,1,1
MUMMY,140112,1,1
MY,140400,1,1
NAIL (BODY PART),140349,1,1
NAP,140125,1,1
NAPPY,140379,1,1
NASTY,140330,1,1
NAUGHTY,140332,1,0
NECKLACE,140381,1,1
NICE,140334,1,1
NIGHT,140378,1,1
NO,140127,1,1
NONE,140440,1,1
NOSE,140351,1,1
NOT,140442,1,1
NOW,140380,1,1
OFF,140420,1,1
OLD,140336,0,0
ON,140422,1,1
OPEN,140224,1,1
ORANGE (FOOD),140303,1,1
OTHER,140444,1,1
OUCH,140141,1,1
OUT,140424,1,1
OUTSIDE,140044,1,1
OWL,140201,1,1
PAPER,140080,1,1
PARK,140045,1,1
PARTY,140046,1,1
PASTA,140305,1,1
PATTYCAKE,140128,0,0
PEAS,140307,1,1
PEEKABOO,140130,1,1
PEN,140255,1,1
PENGUIN,140203,1,1
PENNY,140081,0,0
PEOPLE,140114,1,1
PERSON,140104,1,1
PHONE,140092,1,1
PICTURE,140082,1,1
PIG,140205,1,1
PILLOW,140083,1,1
PIZZA,140309,1,1
PLANT,140084,1,1
PLATE,140085,1,1
PLAY,140226,1,1
PLAY PEN,140423,0,0
PLEASE,140132,1,1
POLICE,140105,1,1
PONY,140207,0,0
POOL,140047,1,1
POTTY,140425,1,1
PRETTY,140338,1,1
PULL,140228,1,1
PUPPY,140209,1,1
PURSE,140086,1,1
PUSH,140230,1,1
PUSHCHAIR,140239,1,1
PUT,140232,1,1
PYJAMAS,140383,1,1
QUACK,140143,1,1
RABBIT,140161,1,1
RADIO,140087,1,1
RAIN,140048,1,1
READ,140234,1,1
RED,140340,1,1
RIDE,140236,1,1
ROCKING CHAIR,140429,1,1
RUBBISH,140088,1,0
RUN,140238,1,1
SAD,140342,1,0
SAME,140446,1,1
SAY,140240,1,1
SCARED,140344,1,0
SCHOOL,140049,1,1
SCISSORS,140089,1,1
SCRATCH,140242,1,1
SEE,140244,1,1
SHEEP,140211,1,1
SHH,140134,1,1
SHIRT,140385,1,1
SHOES,140387,1,1
SHOP,140050,1,1
SHORTS,140389,1,1
SHOW,140246,1,1
SICK,140346,1,0
SING,140250,1,1
SINK,140433,1,1
SISTER,140106,1,1
SKY,140037,1,1
SLEEP,140252,1,1
SLEEPY,140348,1,1
SLIDE (OBJECT),140038,1,1
SMELL,140034,1,1
SMILE,140254,1,1
SNOW,140039,1,1
SOAP,140090,1,1
SOCK,140391,1,1
SOFA,140431,1,1
SOFT,140350,1,1
SOME,140448,1,1
SPADE,140040,0,0
SPIDER,140213,1,1
SPLASH,140256,1,1
SPOON,140091,1,1
SQUIRREL,140215,1,1
STAIRS,140435,1,1
STAR,140041,1,1
STONE,140042,1,1
STOP,140258,1,1
SUN,140043,1,1
SWEETS,140311,1,1
SWIM,140260,1,1
SWING (ACTION),140262,1,1
SWING (OBJECT),140051,1,1
TABLE,140437,1,1
TAKE,140264,1,1
TEA,140136,1,1
TEA (DRINK),140313,1,1
TEACHER,140115,0,0
TEDDY,140257,1,1
TELL,140266,1,1
THANK YOU,140138,1,1
THAT,140402,1,1
THERE,140426,1,1
THIRSTY,140352,1,1
THIS,140404,1,1
THROW,140268,1,1
TICKLE,140270,1,1
TIGER,140217,1,1
TIRED,140354,1,0
TOAST,140315,1,1
TODAY,140382,1,1
TOE,140353,1,1
TOMORROW,140384,0,0
TONGUE,140335,1,1
TONIGHT,140386,1,0
TOOTH,140337,1,1
TOOTHBRUSH,140093,1,1
TOWEL,140094,1,1
TOY (OBJECT),140259,1,1
TRAIN,140241,1,1
TREE,140052,1,1
TROUSERS,140393,1,1
TUMMY,140355,1,1
TURKEY,140219,0,0
TURTLE,140221,1,1
TV,140439,1,1
UHOH,140145,1,1
UNCLE,140116,1,1
UNDER,140428,1,1
UP,140430,1,1
VROOM,140147,1,1
WAIT,140140,1,1
WALK,140272,1,1
WALL,140053,1,1
WANT TO,140142,1,1
WASH,140274,1,1
WATCH (ACTION),140276,1,1
WATCH (OBJECT),140095,1,1
WATER,140317,1,1
WATER (OUTSIDE),140054,1,1
WET,140356,1,1
WHAT,140362,1,1
WHEN,140364,0,0
WHERE,140366,1,1
WHO,140368,1,1
WHY,140370,1,1
WINDOW,140441,1,1
WIPE,140278,1,1
WOOF,140149,1,1
WORK (PLACE),140055,1,1
WRITE,140280,1,1
YELLOW,140358,1,1
YES,140144,1,1
YOU,140406,1,1
YOUR,140408,1,1
YUM,140151,1,1
ZIP,140395,1,1
ZOO,140056,0,0
