word,UID,ProbOfUnderstanding,ProbOfSaying
AEROPLANE,4373,1,0
AGAIN,4584,1,1
ALL,4582,1,0
ALL GONE,4432,1,1
ANIMAL,4303,0,0
ANOTHER,4586,1,1
APPLE,4411,1,1
ARM,4469,1,1
ASLEEP,4434,1,1
AUNT,4246,0,0
AWAY,4560,1,1
BAA BAA,4279,1,1
BABY,4247,1,1
BABYSITTER,4263,1,1
BACK (PLACE),4562,1,1
BAD,4436,1,1
BALL,4393,1,1
BALLOON,4395,1,1
BANANA,4413,1,1
BASKET,4207,1,1
BATH,4267,1,1
BATH (FURNITURE),4547,1,1
BATHROOM,4549,1,1
BEACH,4593,1,1
BEAR,4305,1,1
BED,4551,1,1
BEDROOM,4553,1,1
BEE,4307,1,1
BELLY BUTTON,4471,1,1
BIB,4509,1,1
BICYCLE,4375,1,1
BIG,4438,1,1
BIRD,4309,1,1
BISCUIT,4415,1,1
BITE,4296,1,0
BLANKET,4208,1,1
BLOCK,4397,0,0
BLOW,4298,1,1
BLUE,4440,1,1
BOAT,4377,1,1
BOOK,4399,1,1
BOOTS,4511,1,1
BOTTLE,4209,1,1
BOWL,4210,1,1
BOX,4211,1,1
BOY,4248,1,1
BREAD,4417,1,1
BREAK,4300,1,1
BREAKFAST,4268,1,1
BRING,4302,1,0
BROKEN,4442,1,1
BROOM,4212,0,0
BROTHER,4249,0,0
BRUSH (OBJECT),4213,1,1
BUBBLES,4401,1,1
BUCKET,4595,1,1
BUMP,4304,0,0
BUS,4383,1,1
BUTTER,4419,1,1
BUTTERFLY,4313,1,1
BUTTON,4513,1,1
BYE BYE,4269,1,1
CAKE,4421,1,1
CALL,4306,1,0
CAR,4385,1,1
CAREFUL,4444,1,1
CARROTS,4423,1,1
CARRY,4308,1,1
CAT,4315,1,1
CATCH,4310,1,0
CEREAL,4425,1,0
CHAIR,4555,1,1
CHASE,4182,1,0
CHEEK,4473,1,1
CHEESE,4427,1,1
CHICKEN,4429,1,0
CHICKEN (ANIMAL),4317,1,0
CHILD,4250,1,0
CHIPS,4431,1,1
CHOO CHOO,4281,1,1
CHURCH,4597,1,1
CLEAN,4446,1,1
CLEAN (ACTION),4312,1,1
CLOCK,4214,1,1
CLOSE,4398,1,1
COAT,4515,1,1
COCKADOODLEDOO,4283,0,0
COFFEE,4433,1,1
COLD,4448,1,1
COMB (OBJECT),4215,0,0
COOKER,4557,1,1
COT,4559,1,1
COW,4319,1,1
CRY,4314,1,1
CUDDLE,4316,1,1
CUP,4216,1,1
CUT,4318,1,0
DADDY,4251,1,1
DANCE,4320,1,1
DARK,4450,1,1
DAY,4522,1,1
DEER,4321,1,0
DINNER,4270,1,0
DIRTY,4452,1,1
DISH,4217,0,0
DOCTOR,4252,0,0
DOG,4323,1,1
DOLL,4403,1,1
