source,target,weight
NONE,NONE,0.0
NOSE,NOSE,0.0
NOT,NOT,0.0
NOW,NOW,0.0
OFF,OFF,0.0
OLD,OLD,0.0
ON,ON,0.0
OPEN,OPEN,0.0
ORANGE (FOOD),ORANGE (FOOD),0.0
OTHER,OTHER,0.0
OUCH,OUCH,0.0
OUT,OUT,0.0
OUTSIDE,OUTSIDE,0.0
OWL,OWL,0.0
PAPER,PAPER,0.0
PARK,PARK,0.0
PARTY,PARTY,0.0
PASTA,PASTA,0.0
PATTYCAKE,PATTYCAKE,0.0
PEAS,PEAS,0.0
PEEKABOO,PEEKABOO,0.0
PEN,PEN,0.0
PENGUIN,PENGUIN,0.0
PENNY,PENNY,0.0
PEOPLE,PEOPLE,0.0
PERSON,PERSON,0.0
PHONE,PHONE,0.0
PICTURE,PICTURE,0.0
PIG,PIG,0.0
PILLOW,PILLOW,0.0
PIZZA,PIZZA,0.0
PLANT,PLANT,0.0
PLATE,PLATE,0.0
PLAY,PLAY,0.0
PLAY PEN,PLAY PEN,0.0
PLEASE,PLEASE,0.0
POLICE,POLICE,0.0
PONY,PONY,0.0
POOL,POOL,0.0
POTTY,POTTY,0.0
PRETTY,PRETTY,0.0
PULL,PULL,0.0
PUPPY,PUPPY,0.0
PURSE,PURSE,0.0
PUSH,PUSH,0.0
PUSHCHAIR,PUSHCHAIR,0.0
PUT,PUT,0.0
PYJAMAS,PYJAMAS,0.0
QUACK,QUACK,0.0
RABBIT,RABBIT,0.0
RADIO,RADIO,0.0
RAIN,RAIN,0.0
READ,READ,0.0
RED,RED,0.0
RIDE,RIDE,0.0
ROCKING CHAIR,ROCKING CHAIR,0.0
RUBBISH,RUBBISH,0.0
RUN,RUN,0.0
SAD,SAD,0.0
SAME,SAME,0.0
SAY,SAY,0.0
SCARED,SCARED,0.0
SCHOOL,SCHOOL,0.0
SCISSORS,SCISSORS,0.0
SCRATCH,SCRATCH,0.0
SEE,SEE,0.0
SHEEP,SHEEP,0.0
SHH,SHH,0.0
SHIRT,SHIRT,0.0
SHOES,SHOES,0.0
SHOP,SHOP,0.0
SHORTS,SHORTS,0.0
SHOW,SHOW,0.0
SICK,SICK,0.0
SING,SING,0.0
SINK,SINK,0.0
SISTER,SISTER,0.0
SKY,SKY,0.0
SLEEP,SLEEP,0.0
SLEEPY,SLEEPY,0.0
SLIDE (OBJECT),SLIDE (OBJECT),0.0
SMELL,SMELL,0.0
SMILE,SMILE,0.0
SNOW,SNOW,0.0
SOAP,SOAP,0.0
SOCK,SOCK,0.0
SOFA,SOFA,0.0
SOFT,SOFT,0.0
SOME,SOME,0.0
SPADE,SPADE,0.0
SPIDER,SPIDER,0.0
SPLASH,SPLASH,0.0
SPOON,SPOON,0.0
SQUIRREL,SQUIRREL,0.0
